Fecha,Temperatura_Media,Precipitaciones,Humedad_Relativa,Radiación_Solar,Velocidad_Viento,Ventas,Año,Mes,Fin_de_semana_o_festivo,Estación_Año,Interacción_temp_humedad
2024-02-22,9.9,0.11,85.0,107.0,2.5,146.5,2024,2,0,0,841.5
2024-02-23,6.0,0.0,69.0,118.0,2.1,140.56,2024,2,0,0,414.0
2024-02-24,6.3,0.0,66.0,123.0,1.9,224.67,2024,2,1,0,415.8
2024-02-25,9.0,0.01,89.0,98.0,4.2,158.35,2024,2,1,0,801.0
2024-02-27,7.0,0.0,51.0,169.0,1.3,97.55,2024,2,0,0,357.0
2024-02-28,7.8,0.0,54.0,194.0,1.1,149.57,2024,2,0,0,421.2
2024-02-29,6.8,0.0,68.0,184.0,1.4,150.41,2024,2,0,0,462.4
2024-03-01,7.2,0.0,59.0,171.0,2.1,165.31,2024,3,0,1,424.8
2024-03-03,5.5,0.0,66.0,141.0,1.7,256.51,2024,3,1,1,363.0
2024-03-05,8.8,0.0,59.0,192.0,1.1,163.61,2024,3,0,1,519.2
2024-03-06,7.5,0.0,68.0,194.0,0.6,190.37,2024,3,0,1,510.0
2024-03-07,6.9,0.11,81.0,84.0,1.7,107.05,2024,3,0,1,558.9
2024-03-08,6.2,0.15,83.0,133.0,3.4,109.43,2024,3,0,1,514.6
2024-03-09,5.3,0.12,90.0,115.0,3.1,182.34,2024,3,1,1,477.0
2024-03-10,7.4,0.05,81.0,152.0,2.5,307.4,2024,3,1,1,599.4
2024-03-12,9.3,0.0,67.0,221.0,0.6,207.57,2024,3,0,1,623.1
2024-03-13,11.1,0.0,65.0,214.0,0.7,226.06,2024,3,0,1,721.5
2024-03-14,10.2,0.0,77.0,185.0,1.4,141.1,2024,3,0,1,785.4
2024-03-15,11.7,0.0,79.0,184.0,0.7,200.9,2024,3,0,1,924.3
2024-03-16,12.2,0.0,82.0,186.0,0.7,524.67,2024,3,1,1,1000.4
2024-03-17,14.4,0.0,75.0,182.0,0.6,704.57,2024,3,1,1,1080.0
2024-03-19,16.5,0.0,65.0,196.0,0.7,350.29,2024,3,0,1,1072.5
2024-03-20,16.0,0.0,61.0,178.0,1.1,287.97,2024,3,0,1,976.0
2024-03-21,17.5,0.0,56.0,211.0,1.4,554.39,2024,3,0,1,980.0
2024-03-22,17.7,0.0,57.0,192.0,0.8,625.2,2024,3,0,1,1008.9
2024-03-23,16.5,0.0,62.0,207.0,0.9,715.34,2024,3,1,1,1023.0
2024-03-24,15.9,0.0,58.0,171.0,1.3,672.61,2024,3,1,1,922.2
2024-03-26,5.9,0.05,74.0,166.0,2.7,143.92,2024,3,0,1,436.6
2024-03-27,7.8,0.04,91.0,90.0,4.0,108.12,2024,3,0,1,709.8
2024-03-28,10.4,0.24,82.0,189.0,3.8,40.48,2024,3,0,1,852.8000000000001
2024-03-30,6.6,0.15,91.0,136.0,2.0,8.2,2024,3,1,1,600.6
2024-04-01,7.3,0.02,82.0,249.0,2.8,113.59,2024,4,0,1,598.6
2024-04-02,9.1,0.0,79.0,128.0,1.2,149.3,2024,4,0,1,718.9
2024-04-03,12.3,0.0,72.0,236.0,1.5,198.94,2024,4,0,1,885.6
2024-04-04,13.2,0.0,72.0,242.0,0.8,329.11,2024,4,0,1,950.4
2024-04-05,15.1,0.0,66.0,223.0,0.9,816.0,2024,4,0,1,996.6
2024-04-06,17.7,0.0,53.0,133.0,0.8,763.55,2024,4,1,1,938.0999999999999
2024-04-07,16.7,0.0,67.0,216.0,1.3,1139.5,2024,4,1,1,1118.8999999999999
2024-04-09,10.7,0.0,50.0,289.0,1.0,396.12,2024,4,0,1,535.0
2024-04-10,13.1,0.0,54.0,282.0,0.7,411.5,2024,4,0,1,707.4
2024-04-11,17.7,0.0,54.0,286.0,1.0,651.8,2024,4,0,1,955.8
2024-04-12,17.8,0.0,46.0,289.0,0.8,1037.25,2024,4,0,1,818.8000000000001
2024-04-13,18.5,0.0,53.0,294.0,0.7,1320.8,2024,4,1,1,980.5
2024-04-14,18.7,0.0,51.0,291.0,0.8,1535.3,2024,4,1,1,953.6999999999999
2024-04-16,17.9,0.0,51.0,296.0,0.9,463.65,2024,4,0,1,912.9
2024-04-17,15.6,0.0,48.0,302.0,0.9,502.45,2024,4,0,1,748.8
2024-04-18,14.7,0.0,47.0,309.0,1.2,554.75,2024,4,0,1,690.9
2024-04-19,14.4,0.0,47.0,295.0,0.9,862.25,2024,4,0,1,676.8000000000001
2024-04-20,16.6,0.0,50.0,287.0,0.9,1135.4,2024,4,1,1,830.0000000000001
2024-04-21,16.8,0.0,34.0,309.0,1.0,1231.35,2024,4,1,1,571.2
2024-04-23,10.1,0.0,42.0,296.0,1.1,249.8,2024,4,0,1,424.2
2024-04-24,11.4,0.0,43.0,307.0,1.2,313.9,2024,4,0,1,490.2
2024-04-25,12.6,0.0,47.0,189.0,0.9,291.3,2024,4,0,1,592.1999999999999
2024-04-26,12.3,0.0,57.0,220.0,2.0,235.65,2024,4,0,1,701.1
2024-04-27,10.3,0.19,78.0,233.0,2.9,25.3,2024,4,1,1,803.4000000000001
2024-05-03,12.1,0.0,60.0,330.0,1.3,458.05,2024,5,0,1,726.0
2024-05-04,15.7,0.0,58.0,324.0,2.2,576.1,2024,5,1,1,910.5999999999999
2024-05-05,15.3,0.08,75.0,207.0,2.6,626.7,2024,5,1,1,1147.5
2024-05-06,15.1,0.04,71.0,260.0,1.0,141.6,2024,5,0,1,1072.1
2024-05-07,15.2,0.0,53.0,331.0,0.6,488.35,2024,5,0,1,805.5999999999999
2024-05-08,17.2,0.0,42.0,327.0,1.0,427.5,2024,5,0,1,722.4
2024-05-09,18.9,0.0,45.0,304.0,0.4,522.85,2024,5,0,1,850.4999999999999
2024-05-10,21.2,0.0,42.0,334.0,0.6,1011.1,2024,5,0,1,890.4
2024-05-11,21.4,0.0,38.0,340.0,1.4,1170.9,2024,5,1,1,813.1999999999999
2024-05-12,20.9,0.0,48.0,285.0,0.7,1465.7,2024,5,1,1,1003.1999999999999
2024-05-14,14.9,0.01,52.0,272.0,1.6,239.25,2024,5,0,1,774.8000000000001
2024-05-15,13.2,0.0,47.0,249.0,1.4,1215.1,2024,5,0,1,620.4
2024-05-16,12.7,0.0,53.0,280.0,1.9,270.9,2024,5,0,1,673.0999999999999
2024-05-17,14.5,0.01,63.0,247.0,1.6,574.8,2024,5,0,1,913.5
2024-05-18,15.7,0.0,50.0,310.0,1.0,868.45,2024,5,1,1,785.0
2024-05-19,15.3,0.0,54.0,297.0,1.1,916.75,2024,5,1,1,826.2
2024-05-21,14.6,0.01,62.0,160.0,1.1,255.35,2024,5,0,1,905.1999999999999
2024-05-22,16.1,0.0,52.0,315.0,1.2,359.65,2024,5,0,1,837.2
2024-05-23,17.6,0.0,42.0,358.0,0.6,651.3,2024,5,0,1,739.2
2024-05-24,20.0,0.0,43.0,355.0,1.0,899.35,2024,5,0,1,860.0
2024-05-25,20.3,0.0,38.0,341.0,1.8,956.7,2024,5,1,1,771.4
2024-05-26,21.1,0.0,38.0,329.0,1.7,1321.55,2024,5,1,1,801.8000000000001
2024-05-28,23.7,0.0,44.0,347.0,0.8,615.7,2024,5,0,1,1042.8
2024-05-29,25.8,0.0,36.0,347.0,0.7,613.2,2024,5,0,1,928.8000000000001
2024-05-30,26.5,0.0,37.0,333.0,1.0,884.6,2024,5,0,1,980.5
2024-05-31,22.4,0.0,32.0,357.0,1.5,1039.8,2024,5,0,1,716.8
2024-06-01,19.3,0.0,41.0,347.0,1.6,1196.15,2024,6,1,1,791.3000000000001
2024-06-02,20.3,0.0,38.0,361.0,1.1,1268.1,2024,6,1,1,771.4
2024-06-04,24.2,0.0,45.0,333.0,1.0,610.95,2024,6,0,1,1089.0
2024-06-05,25.6,0.0,37.0,337.0,1.0,766.35,2024,6,0,1,947.2
2024-06-06,25.9,0.05,40.0,309.0,0.8,868.85,2024,6,0,1,1036.0
2024-06-07,26.6,0.0,38.0,240.0,1.3,1141.85,2024,6,0,1,1010.8000000000001
2024-06-08,19.8,0.09,71.0,86.0,1.4,565.6,2024,6,1,1,1405.8
2024-06-09,21.7,0.0,60.0,340.0,1.1,1122.6,2024,6,1,1,1302.0
2024-06-11,19.0,0.0,51.0,352.0,0.8,652.25,2024,6,0,1,969.0
2024-06-12,19.7,0.0,48.0,312.0,1.0,503.25,2024,6,0,1,945.5999999999999
2024-06-13,20.6,0.0,43.0,363.0,1.5,652.85,2024,6,0,1,885.8000000000001
2024-06-14,23.0,0.0,38.0,373.0,2.2,964.0,2024,6,0,1,874.0
2024-06-15,22.8,0.0,39.0,372.0,1.4,822.6,2024,6,1,1,889.2
2024-06-16,22.3,0.0,34.0,369.0,1.3,1164.55,2024,6,1,1,758.2
2024-06-18,20.3,0.02,55.0,172.0,1.4,314.95,2024,6,0,1,1116.5
2024-06-19,18.1,0.0,67.0,287.0,1.3,404.0,2024,6,0,1,1212.7
2024-06-20,16.0,0.08,72.0,210.0,0.9,323.25,2024,6,0,1,1152.0
2024-06-21,20.8,0.0,53.0,351.0,0.7,1060.1,2024,6,0,1,1102.4
2024-06-22,25.9,0.0,34.0,417.0,1.3,838.45,2024,6,1,1,880.5999999999999
2024-06-23,24.4,0.0,45.0,340.0,0.9,914.15,2024,6,1,1,1098.0
2024-06-25,26.6,0.0,45.0,340.0,0.9,528.95,2024,6,0,1,1197.0
2024-06-26,24.7,0.01,54.0,205.0,1.3,457.7,2024,6,0,1,1333.8
2024-06-27,26.3,0.0,44.0,228.0,1.4,603.0,2024,6,0,1,1157.2
2024-06-28,22.8,0.0,50.0,222.0,2.2,469.1,2024,6,0,1,1140.0
2024-06-29,18.7,0.02,76.0,222.0,3.1,719.55,2024,6,1,1,1421.2
2024-06-30,21.0,0.0,62.0,235.0,1.3,872.05,2024,6,1,1,1302.0
2024-07-02,24.1,0.0,43.0,361.0,1.0,347.5,2024,7,0,1,1036.3
2024-07-03,26.3,0.0,31.0,361.0,0.7,601.1,2024,7,0,1,815.3000000000001
2024-07-04,28.8,0.0,30.0,357.0,0.6,618.0,2024,7,0,1,864.0
2024-07-05,29.7,0.0,32.0,342.0,1.2,624.65,2024,7,0,1,950.4
2024-07-06,28.0,0.0,38.0,344.0,1.6,887.65,2024,7,1,1,1064.0
2024-07-07,24.1,0.0,45.0,365.0,1.4,956.2,2024,7,1,1,1084.5
2024-07-09,25.8,0.0,31.0,350.0,1.6,474.15,2024,7,0,1,799.8000000000001
2024-07-10,26.3,0.0,42.0,340.0,1.5,481.15,2024,7,0,1,1104.6000000000001
2024-07-11,28.7,0.0,39.0,355.0,2.2,674.3,2024,7,0,1,1119.3
2024-07-12,27.5,0.0,31.0,359.0,0.9,685.45,2024,7,0,1,852.5
2024-07-13,26.1,0.0,38.0,354.0,1.6,795.85,2024,7,1,1,991.8000000000001
2024-07-14,25.7,0.0,23.0,363.0,2.4,744.8,2024,7,1,1,591.1
2024-07-16,25.3,0.0,33.0,358.0,0.9,466.1,2024,7,0,1,834.9
2024-07-17,26.2,0.0,30.0,341.0,0.7,391.3,2024,7,0,1,786.0
2024-07-18,27.9,0.0,31.0,248.0,1.1,527.1,2024,7,0,1,864.9
2024-07-19,29.5,0.0,27.0,340.0,1.4,485.55,2024,7,0,1,796.5
2024-07-20,28.5,0.0,29.0,338.0,2.2,800.5,2024,7,1,1,826.5
2024-07-21,26.4,0.0,37.0,351.0,1.1,818.3,2024,7,1,1,976.8
2024-07-23,30.7,0.0,27.0,341.0,0.8,483.65,2024,7,0,1,828.9
2024-07-24,32.7,0.0,27.0,329.0,0.9,513.3,2024,7,0,1,882.9000000000001
2024-07-26,31.0,0.0,36.0,298.0,1.0,524.15,2024,7,0,1,1116.0
2024-07-27,31.6,0.0,34.0,318.0,1.3,510.4,2024,7,1,1,1074.4
2024-07-28,31.8,0.0,29.0,317.0,2.1,576.9,2024,7,1,1,922.2
2024-07-29,30.3,0.0,35.0,213.0,1.3,275.75,2024,7,0,1,1060.5
2024-07-30,30.9,0.0,32.0,311.0,1.5,505.1,2024,7,0,1,988.8
2024-07-31,30.3,0.0,30.0,336.0,1.5,444.1,2024,7,0,1,909.0
2024-08-01,29.6,0.0,26.0,338.0,1.3,481.3,2024,8,0,1,769.6
2024-08-02,28.4,0.0,35.0,264.0,0.6,588.05,2024,8,0,1,994.0
2024-08-03,28.7,0.0,40.0,325.0,0.7,522.3,2024,8,1,1,1148.0
2024-08-04,30.2,0.0,30.0,319.0,0.8,552.2,2024,8,1,1,906.0
2024-08-06,30.1,0.0,27.0,318.0,1.0,362.5,2024,8,0,1,812.7
2024-08-07,29.6,0.0,30.0,318.0,0.7,396.6,2024,8,0,1,888.0
2024-08-08,30.9,0.0,30.0,313.0,0.7,330.9,2024,8,0,1,927.0
2024-08-09,31.6,0.0,28.0,309.0,1.0,431.6,2024,8,0,1,884.8000000000001
2024-08-10,32.1,0.0,25.0,314.0,2.0,576.25,2024,8,1,1,802.5
2024-08-15,23.5,0.0,40.0,323.0,1.2,862.85,2024,8,1,1,940.0
2024-08-16,26.7,0.0,36.0,314.0,0.7,497.3,2024,8,0,1,961.1999999999999
2024-08-17,28.0,0.0,29.0,281.0,1.0,448.8,2024,8,1,1,812.0
2024-08-18,28.9,0.0,36.0,303.0,0.9,573.15,2024,8,1,1,1040.3999999999999
2024-08-20,28.8,0.0,29.0,289.0,0.7,380.55,2024,8,0,1,835.2
2024-08-21,28.5,0.0,36.0,289.0,1.1,389.5,2024,8,0,1,1026.0
2024-08-22,29.4,0.0,38.0,277.0,1.2,376.15,2024,8,0,1,1117.2
2024-08-23,28.5,0.0,28.0,286.0,1.1,506.65,2024,8,0,1,798.0
2024-08-24,28.3,0.0,39.0,286.0,1.2,763.1,2024,8,1,1,1103.7
2024-08-25,27.4,0.0,42.0,279.0,1.1,449.6,2024,8,1,1,1150.8
2024-08-27,28.2,0.0,37.0,285.0,1.1,330.9,2024,8,0,1,1043.3999999999999
2024-08-28,28.3,0.0,34.0,269.0,1.0,508.35,2024,8,0,1,962.2
2024-08-29,24.4,0.13,66.0,165.0,1.3,331.2,2024,8,0,1,1610.3999999999999
2024-08-30,25.2,0.0,63.0,224.0,0.9,573.0,2024,8,0,1,1587.6
2024-08-31,22.7,0.05,67.0,193.0,0.9,613.85,2024,8,1,1,1520.8999999999999
2024-09-01,25.1,0.01,60.0,249.0,0.9,1071.4,2024,9,1,0,1506.0
2024-09-03,24.8,0.0,56.0,255.0,1.0,577.6,2024,9,0,0,1388.8
2024-09-04,22.7,0.0,56.0,219.0,1.2,532.4,2024,9,0,0,1271.2
2024-09-05,20.6,0.0,50.0,218.0,0.8,493.55,2024,9,0,0,1030.0
2024-09-06,20.1,0.0,40.0,241.0,1.8,710.65,2024,9,0,0,804.0
2024-09-07,18.8,0.0,37.0,266.0,1.3,960.3,2024,9,1,0,695.6
2024-09-08,20.9,0.0,40.0,261.0,1.3,829.3,2024,9,1,0,836.0
2024-09-10,23.1,0.0,42.0,261.0,0.6,518.1,2024,9,0,0,970.2
2024-09-11,22.4,0.0,36.0,246.0,0.7,519.7,2024,9,0,0,806.4
2024-09-12,22.0,0.0,41.0,249.0,1.0,465.0,2024,9,0,0,902.0
2024-09-13,18.1,0.0,45.0,265.0,1.8,642.2,2024,9,0,0,814.5000000000001
2024-09-14,19.5,0.0,41.0,249.0,0.6,691.0,2024,9,1,0,799.5
2024-09-15,21.8,0.0,35.0,256.0,0.5,918.7,2024,9,1,0,763.0
2024-09-17,20.9,0.0,33.0,248.0,1.5,604.75,2024,9,0,0,689.6999999999999
2024-09-18,21.1,0.0,49.0,224.0,1.1,351.5,2024,9,0,0,1033.9
2024-09-19,18.2,0.09,74.0,125.0,1.0,225.3,2024,9,0,0,1346.8
2024-09-20,17.6,0.0,79.0,135.0,0.5,305.55,2024,9,0,0,1390.4
2024-09-21,19.2,0.0,73.0,159.0,1.3,562.75,2024,9,1,0,1401.6
2024-09-22,18.8,0.0,61.0,198.0,1.0,763.8,2024,9,1,0,1146.8
2024-09-24,16.9,0.0,46.0,137.0,1.7,219.35,2024,9,0,0,777.4
2024-09-25,18.2,0.0,75.0,118.0,2.6,204.95,2024,9,0,0,1365.0
2024-09-26,19.0,0.0,79.0,192.0,4.5,160.65,2024,9,0,0,1501.0
2024-09-27,16.3,0.0,57.0,219.0,1.5,282.35,2024,9,0,0,929.1
2024-09-28,14.8,0.0,43.0,231.0,0.6,511.85,2024,9,1,0,636.4
2024-09-29,16.2,0.0,44.0,221.0,0.5,695.8,2024,9,1,0,712.8
2024-09-30,18.9,0.0,40.0,217.0,0.5,230.7,2024,9,0,0,756.0
2024-10-01,19.1,0.0,46.0,169.0,0.6,319.35,2024,10,0,0,878.6
2024-10-02,20.6,0.0,67.0,114.0,2.1,104.7,2024,10,0,0,1380.2
2024-10-03,20.0,0.0,56.0,198.0,0.8,301.0,2024,10,0,0,1120.0
2024-10-04,18.6,0.0,53.0,170.0,0.4,498.73,2024,10,0,0,985.8000000000001
2024-10-05,18.4,0.0,64.0,192.0,1.4,435.62,2024,10,1,0,1177.6
2024-10-06,19.5,0.0,70.0,116.0,2.7,554.07,2024,10,1,0,1365.0
2024-10-08,14.2,0.0,90.0,83.0,2.3,221.88,2024,10,0,0,1278.0
2024-10-09,16.3,0.14,84.0,49.0,2.9,118.62,2024,10,0,0,1369.2
2024-10-10,15.2,0.0,59.0,176.0,0.8,194.4,2024,10,0,0,896.8
2024-10-11,13.9,0.01,70.0,121.0,0.5,283.12,2024,10,0,0,973.0
2024-10-12,15.9,0.33,94.0,35.0,0.5,263.97,2024,10,1,0,1494.6000000000001
2024-10-13,17.9,0.0,77.0,104.0,0.3,684.2,2024,10,1,0,1378.3
2024-10-15,17.9,0.05,84.0,81.0,1.9,120.49,2024,10,0,0,1503.6
2024-10-16,17.5,0.66,85.0,124.0,2.7,221.81,2024,10,0,0,1487.5
2024-10-17,13.7,0.17,77.0,141.0,2.0,176.7,2024,10,0,0,1054.8999999999999
2024-10-18,13.3,0.0,60.0,175.0,0.9,237.41,2024,10,0,0,798.0
2024-10-19,16.3,0.0,70.0,154.0,0.9,413.51,2024,10,1,0,1141.0
2024-10-20,16.8,0.0,76.0,152.0,0.4,550.22,2024,10,1,0,1276.8
2024-10-24,16.6,0.0,75.0,81.0,0.5,216.33,2024,10,0,0,1245.0
2024-10-25,14.5,0.03,79.0,81.0,0.8,137.42,2024,10,0,0,1145.5
2024-10-26,9.4,0.01,70.0,123.0,1.1,269.11,2024,10,1,0,658.0
2024-10-27,9.1,0.03,76.0,136.0,1.0,218.72,2024,10,1,0,691.6
2024-10-30,15.2,0.19,68.0,122.0,1.5,157.4,2024,10,0,0,1033.6
2024-10-31,16.4,0.0,68.0,136.0,0.7,187.28,2024,10,0,0,1115.1999999999998
2024-11-01,15.9,0.2,82.0,107.0,0.3,241.12,2024,11,1,0,1303.8
2024-11-02,14.5,0.0,80.0,92.0,0.4,397.29,2024,11,1,0,1160.0
2024-11-03,14.4,0.0,79.0,106.0,0.5,398.53,2024,11,1,0,1137.6000000000001
2024-11-05,14.8,0.0,82.0,107.0,0.2,125.89,2024,11,0,0,1213.6000000000001
2024-11-06,14.5,0.0,78.0,103.0,0.2,183.0,2024,11,0,0,1131.0
2024-11-07,13.9,0.0,80.0,116.0,0.3,172.32,2024,11,0,0,1112.0
2024-11-08,12.2,0.0,89.0,49.0,0.2,206.62,2024,11,0,0,1085.8
2024-11-09,12.4,0.0,80.0,95.0,0.2,214.84,2024,11,1,0,992.0
2024-11-10,11.6,0.0,81.0,76.0,0.2,414.27,2024,11,1,0,939.6
2024-11-12,9.9,0.0,61.0,110.0,0.7,84.2,2024,11,0,0,603.9
2024-11-13,6.9,0.08,74.0,28.0,1.5,107.86,2024,11,0,0,510.6
2024-11-14,13.3,0.04,76.0,63.0,0.7,120.07,2024,11,0,0,1010.8000000000001
2024-11-15,14.0,0.0,75.0,44.0,1.5,152.88,2024,11,0,0,1050.0
2024-11-16,11.6,0.0,79.0,66.0,0.5,227.99,2024,11,1,0,916.4
2024-11-17,12.3,0.0,78.0,108.0,0.2,316.09,2024,11,1,0,959.4000000000001
2024-11-19,10.6,0.0,90.0,92.0,0.6,119.35,2024,11,0,0,954.0
2024-11-20,12.3,0.0,73.0,114.0,1.1,196.38,2024,11,0,0,897.9000000000001
2024-11-21,10.5,0.0,86.0,102.0,3.3,104.02,2024,11,0,0,903.0
2024-11-22,11.7,0.0,77.0,89.0,1.8,127.03,2024,11,0,0,900.9
2024-11-23,10.3,0.01,87.0,51.0,0.1,241.63,2024,11,1,0,896.1
2024-11-24,11.9,0.0,83.0,74.0,0.5,300.32,2024,11,1,0,987.7
2024-11-26,7.0,0.0,84.0,72.0,0.1,88.78,2024,11,0,0,588.0
2024-11-27,7.2,0.0,77.0,105.0,0.1,167.84,2024,11,0,0,554.4
2024-11-28,7.7,0.0,80.0,105.0,0.2,126.82,2024,11,0,0,616.0
2024-11-29,9.4,0.0,82.0,89.0,0.2,79.18,2024,11,0,0,770.8000000000001
2024-11-30,10.4,0.0,84.0,94.0,0.2,326.67,2024,11,1,0,873.6
2024-12-01,10.4,0.0,87.0,75.0,0.2,259.46,2024,12,1,0,904.8000000000001
2024-12-03,9.6,0.01,82.0,88.0,0.6,88.5,2024,12,0,0,787.1999999999999
2024-12-04,11.7,0.0,66.0,102.0,0.8,221.86,2024,12,0,0,772.1999999999999
2024-12-05,9.0,0.0,76.0,82.0,0.3,129.2,2024,12,0,0,684.0
2024-12-06,10.4,0.0,81.0,88.0,0.2,171.68,2024,12,1,0,842.4
2024-12-07,10.1,0.0,66.0,104.0,1.5,204.69,2024,12,1,0,666.6
2024-12-08,6.7,0.0,55.0,91.0,0.6,261.64,2024,12,1,0,368.5
2024-12-10,5.0,0.0,67.0,94.0,0.3,102.65,2024,12,0,0,335.0
2024-12-11,6.0,0.0,62.0,39.0,0.5,161.06,2024,12,0,0,372.0
2024-12-12,5.8,0.0,76.0,66.0,0.3,150.04,2024,12,0,0,440.8
2024-12-13,6.5,0.03,84.0,46.0,0.3,136.92,2024,12,0,0,546.0
2024-12-14,0.1,0.0,96.0,1.0,0.1,214.44,2024,12,1,0,9.600000000000001
2024-12-15,7.9,0.0,70.0,45.0,0.2,213.64,2024,12,1,0,553.0
2024-12-17,7.9,0.0,70.0,45.0,0.2,149.3,2024,12,0,0,553.0
2024-12-18,6.0,0.0,79.0,79.0,0.1,102.26,2024,12,0,0,474.0
2024-12-19,8.8,0.0,82.0,64.0,1.1,218.16,2024,12,0,0,721.6
2024-12-20,7.5,0.0,64.0,98.0,0.3,217.89,2024,12,0,0,480.0
2024-12-21,3.7,0.0,74.0,99.0,0.2,219.09,2024,12,1,0,273.8
2024-12-22,6.2,0.0,74.0,93.0,0.6,221.48,2024,12,1,0,458.8
2024-12-24,6.4,0.0,71.0,94.0,0.2,321.4,2024,12,0,0,454.40000000000003
2024-12-27,6.8,0.0,82.0,69.0,0.1,184.4,2024,12,0,0,557.6
2024-12-28,5.3,0.0,80.0,98.0,0.2,170.78,2024,12,1,0,424.0
2024-12-29,4.4,0.0,79.0,100.0,0.2,248.4,2024,12,1,0,347.6
2024-12-31,4.0,0.0,77.0,98.0,0.2,312.08,2024,12,0,0,308.0
